date,open,close,high,low,volume,volume_usd
2013-04-05,132.449856566756,142.160777941535,144.397912917491,131.029051677771,84846.73553273,11799044.5398203
2013-04-06,142.160777941535,143.785479650067,144.043502786454,139.978202305133,26132.47883604,3724560.35183055
2013-04-07,143.785479650067,163.759707147731,164.424782544436,142.999932478636,75790.41001708,11694991.5649525
2013-04-08,163.759707147731,186.909446363436,194.575191050767,162.997482308967,143073.32013357,25966942.9847393
2013-04-09,186.909446363436,230.87482467924,239.348244019823,186.540921086634,131754.93765734,28271529.4228252
2013-04-10,230.87482467924,164.723583158101,265.133197120246,125.221083412082,208591.22415196,40798546.9962056
2013-04-11,164.723583158101,100.160714285714,189.2623896412,15.0000637662292,157287.92778196,24791510.9038822
2013-04-12,100.160714285714,115.754175159565,134.948813468586,55.0286581222939,676012.4988486,57501943.6874239
2013-04-13,115.754175159565,92.9782516803297,129.651500463148,88.0121610696771,285605.22678013,31554201.7730198
2013-04-14,92.9782516803297,89.9383796297025,108.231988760971,85.3410268394746,200511.18451073,19612518.177036
2013-04-15,89.9383796297025,82.6522983680466,101.855079827072,71.920581690531,285700.36874573,24940754.0601033
2013-04-16,82.6522983680466,68.5878286220295,84.2413079792972,50.0072905496994,678482.50941095,44209733.512864
2013-04-17,68.5878286220295,93.5765842688243,98.0738062115394,63.8722375454569,395150.06358423,33731555.0990298
2013-04-18,93.5765842688243,109.429990681061,112.087619936892,87.1974619021339,204866.39541722,19922651.6760743
2013-04-19,109.429990681061,118.711290590187,135.694749727671,106.119187699372,313240.19840428,37483540.7621348
2013-04-20,118.711290590187,126.843420171027,131.373292160614,115.268225127319,87394.04220918,10816746.9095898
2013-04-21,126.843420171027,119.203365333235,129.957571567846,110.932183578303,124572.64655847,15107355.6789039
2013-04-22,119.203365333235,127.124598815686,127.124598815686,118.591044691272,71299.08934148,8787816.12931214
2013-04-23,127.124598815686,143.371842238477,143.719892577261,125.069124875194,145641.34624896,19564517.9504821
2013-04-24,143.371842238477,154.736372946798,165.931806649396,142.216954489338,280755.44555911,42725160.9568637
2013-04-25,154.736372946798,142.65628061685,161.678831615461,121.255679431182,229902.92915659,32986822.1327497
2013-04-26,142.65628061685,136.891645175518,143.244958771215,123.06485100476,156332.05059279,20696211.5061434
2013-04-27,136.891645175518,128.216520874299,138.973312043074,125.004268522634,72675.57395339,9547123.48673582
2013-04-28,128.216520874299,134.604037434652,136.592075380524,127.881974341503,37348.37117394,4980578.17899717
2013-04-29,134.604037434652,143.932198461266,148.200904282309,133.743065024709,86317.69939903,12268766.0039817
2013-04-30,143.932198461266,139.280097232008,146.450330745987,134.462318971019,83074.64794009,11644536.1723015
2013-05-01,139.280097232008,116.40968210715,139.950424670888,105.78366813673,232000.44009549,28178482.5852163
2013-05-02,116.40968210715,106.117951594508,126.853890467834,92.1314162174469,289652.81482774,30851183.385399
2013-05-03,106.117951594508,98.0168775337389,108.673276293521,79.6614585971328,305051.30308445,27820876.9178098
2013-05-04,98.0168775337389,112.618060567268,115.717237259722,92.4607040274169,160400.62191051,17120772.1347867
2013-05-05,112.618060567268,115.865630451136,118.727042733755,107.198775174136,108187.1359773,12292147.2816063
2013-05-06,115.865630451136,112.187798551284,124.304176947734,106.111679505413,172675.72503635,20253974.9791902
2013-05-07,112.187798551284,109.890124854376,113.173728074336,97.9510613630346,163317.7278431,17443475.4858934
2013-05-08,109.890124854376,113.054615979421,116.23617778414,109.623795254495,84234.98589366,9533673.61556117
2013-05-09,113.054615979421,112.806670907295,113.384838641429,109.154856373503,35493.3128403,3964665.29004908
2013-05-10,112.806670907295,117.311353620364,121.687180107159,111.564395199479,94689.22863328,11156808.053921
2013-05-11,117.311353620364,115.678744013312,118.471993770141,113.161813468263,34155.48014442,3946460.13821124
2013-05-12,115.678744013312,114.900676039317,117.419656342685,112.977295862676,25453.54170738,2921297.7751816
2013-05-13,114.900676039317,117.743595770208,118.641549273196,114.667418504436,32525.13627969,3804000.71087633
2013-05-14,117.743595770208,111.1175665373,119.743466159433,110.224130760431,109385.58870583,12580093.0713685
2013-05-15,111.1175665373,113.807736699688,116.18666756217,103.393305716931,139024.89776657,15318659.9149713
2013-05-16,113.807736699688,118.220409697972,118.290912712175,111.950668750631,57534.88667637,6619758.70907681
2013-05-17,118.220409697972,122.838644934539,124.714921955805,116.160320307865,98616.20877166,11930778.3440801
2013-05-18,122.838644934539,122.558371517525,124.740724912635,121.798876191988,29113.75449824,3578233.77186945
2013-05-19,122.558371517525,122.177089951466,124.093762599494,119.450515531652,23831.55468355,2895917.33256325
2013-05-20,122.177089951466,121.584119203219,123.289671306632,119.905308993813,22720.72778182,2768545.12721728
2013-05-21,121.584119203219,121.951096791422,122.675061779873,120.772752303439,19319.89762763,2346428.57325811
2013-05-22,121.951096791422,123.240627458355,123.58053423151,121.343192934379,24142.46339006,2951825.48844266
2013-05-23,123.240627458355,125.734551560728,126.272530342773,122.669679856127,30994.0873442,3857308.63615973
2013-05-24,125.734551560728,132.461252770676,133.345183736152,125.244275538775,67926.78577584,8778857.24921946
2013-05-25,132.461252770676,131.509575922681,132.607860315293,128.341161915219,21869.21547044,2854574.53092618
2013-05-26,131.509575922681,133.082655766078,135.74480829791,130.373691238635,28528.71505229,3805650.49612915
2013-05-27,133.082655766078,129.924726051666,135.081651474193,124.369194688649,60571.84137943,7849694.59681797
2013-05-28,129.924726051666,128.654918547654,130.149401533721,125.766021776708,29769.43264892,3803714.31420129
2013-05-29,128.654918547654,131.971629513529,132.254600042595,127.553866361703,26837.13411377,3488311.66986145
2013-05-30,131.971629513529,128.592444261957,132.000219810313,126.846594404761,32601.79668561,4219178.59564219
2013-05-31,128.592444261957,128.815772407392,129.756111367139,126.719058183729,21386.32608778,2743650.55050635
2013-06-01,128.815772407392,129.287987334675,129.595082644782,127.335818408971,8628.32691399,1108947.84262461
2013-06-02,129.287987334675,122.400963637193,129.603522125965,115.365813701569,124917.50488462,15246909.4583602
2013-06-03,122.400963637193,121.330586472093,122.740807102163,116.616786224776,41747.91177302,4990670.21016308
2013-06-04,121.330586472093,121.699931433092,124.368628862694,119.381035625371,34312.08960181,4172229.01331404
2013-06-05,121.699931433092,121.896116245295,123.43988337763,120.18964543808,21577.65218518,2622102.88779627
2013-06-06,121.896116245295,119.357474945358,123.398771670454,117.902420928749,27709.40436283,3336733.16264446
2013-06-07,119.357474945358,111.243640363496,119.519892210848,106.835779986618,88532.88942503,9989855.57969544
2013-06-08,111.243640363496,108.082989470576,111.760570304182,107.524657689792,23718.39263517,2589984.16809614
2013-06-09,108.082989470576,102.2832210638,109.261939405758,88.5122169019402,191754.52238438,18850051.8141588
2013-06-10,102.2832210638,105.941628502601,109.460777158729,94.9126927606888,80689.59906406,8460572.22037986
2013-06-11,105.941628502601,109.237257606806,109.47716188794,104.628240638862,22654.58178271,2427641.75196667
2013-06-12,109.237257606806,108.620349315078,111.673144950881,107.225049465483,25376.4132654,2771780.6031454
2013-06-13,108.620349315078,103.612249118513,110.15139743168,99.9868341629121,43412.13691312,4559377.09268252
2013-06-14,103.612249118513,99.9739489793258,117.698738386187,98.9728359748941,31728.06018954,3195878.26340474
2013-06-15,99.9739489793258,99.8391492604622,103.401722386137,97.5598037092964,29480.06886467,2958052.4605098
2013-06-16,99.8391492604622,99.7754988549523,101.727258506164,98.984692706941,11704.15072594,1170494.34371227
2013-06-17,99.7754988549523,101.949722053402,102.35619693419,99.1065271032342,19674.37414449,1989139.52881542
2013-06-18,101.949722053402,107.114619372146,111.962203059655,101.079573822007,72341.79449201,7750005.16766956
2013-06-19,107.114619372146,107.731503956172,110.42137246227,105.214812313989,22633.87783604,2434792.86004099
2013-06-20,107.731503956172,110.309030834817,112.992511070541,107.127551069673,53754.19691985,5936781.00049012
2013-06-21,110.309030834817,108.695832917911,114.680167549661,106.615890480858,49607.06956855,5461398.64441454
2013-06-22,108.695832917911,107.722414568651,109.747902703986,106.273475950426,10025.99847772,1074555.56358706
2013-06-23,107.722414568651,107.325516269349,108.591198320176,100.09694908681,13172.59957399,1407250.56589256
2013-06-24,107.325516269349,101.840413285621,107.93836367828,100.65981591602,37382.21555346,3847564.78602376
2013-06-25,101.840413285621,103.65259254763,108.643198342797,100.88659064511,101534.71709185,10562809.5117865
2013-06-26,103.65259254763,103.386361956258,105.102947433256,102.028108098476,17156.58766628,1775375.11331606
2013-06-27,103.386361956258,101.459524049738,103.658807936016,100.223068031347,18082.2232945,1841836.00997319
2013-06-28,101.459524049738,114.908370005196,114.908370005196,92.0932373102366,60594.98526529,5847895.52131548
2013-06-29,114.908370005196,94.6757696496552,114.908370005196,93.611780004639,14933.2428032,1426352.37845216
2013-06-30,94.6757696496552,97.3790267348833,97.5210243567874,93.5538525076377,10591.95882849,1018790.71425464
2013-07-01,97.3790267348833,105.146576497033,111.462950598027,87.8844326833652,43286.52703179,3974764.53113158
2013-07-02,105.146576497033,90.3519641653051,112.364282375206,87.2680404520297,26136.43207025,2348290.03789536
2013-07-03,90.3519641653051,78.1378891903084,104.615472269173,77.4487582949522,67099.05309841,5634597.93008097
2013-07-04,78.1378891903084,80.2488659343898,85.5521914005106,72.2611152704243,80774.16742754,6301870.20889781
2013-07-05,80.2488659343898,68.695618013749,110.516299872779,67.2380767382441,43891.06538604,3258484.98278526
2013-07-06,68.695618013749,69.198544116917,92.8197219749567,67.4258167431746,27354.09310024,1895301.11751917
2013-07-07,69.198544116917,76.493696710823,76.493696710823,66.4851119744516,53289.49502183,3764491.71355709
2013-07-08,76.493696710823,75.8075951663545,79.8049480342206,72.4774221149783,75584.27570462,5795137.8180268
2013-07-09,75.8075951663545,76.6201302878746,77.9069855521526,72.525046015791,45030.90348434,3393225.98859785
2013-07-10,76.6201302878746,87.684287016172,88.939060961412,76.1001898057542,79205.40558875,6520476.86413027
2013-07-11,87.684287016172,88.6505655296376,90.3326386046885,85.2957203826768,47666.26710958,4170919.76290613
2013-07-12,88.6505655296376,105.620104268844,105.620104268844,88.0791503789823,124193.69128023,11977177.9420358
2013-07-13,105.620104268844,97.6756935973249,105.620104268844,88.1953146348434,33740.46613995,3149590.49754761
2013-07-14,97.6756935973249,94.1286035433914,98.2216761171486,92.4650745207835,15978.437047,1522876.01959025
2013-07-15,94.1286035433914,98.7198506642384,100.680157128709,92.4582264299131,43401.52337139,4247733.37939509
2013-07-16,98.7198506642384,96.5273888503103,100.03788461859,96.4237998152174,26449.2453411,2578523.30814931
2013-07-17,96.5273888503103,97.8825452698148,99.4969050293683,95.9452509586859,24758.44839471,2432304.87886366
2013-07-18,97.8825452698148,89.7612325539368,107.615913786835,86.8857786932114,38983.54264551,3588639.39414678
2013-07-19,89.7612325539368,91.2508291631235,93.8018651748933,87.4368099169708,35174.06265317,3196087.45566788
2013-07-20,91.2508291631235,89.4613918851393,93.0050980450212,89.0702641567343,12148.85556347,1105278.22273244
2013-07-21,89.4613918851393,90.7928631134616,91.591035402602,87.5865762868462,12129.81748975,1076516.56910999
2013-07-22,90.7928631134616,91.7159427276867,92.3677012575349,89.1309366794039,13303.04153938,1214192.26552594
2013-07-23,91.7159427276867,94.7119879420611,96.0576433075908,90.8843220744462,36375.84559692,3427266.54407313
2013-07-24,94.7119879420611,94.389100053887,95.5748415346044,92.785163989134,19412.47064306,1816943.21444447
2013-07-25,94.389100053887,96.7609322054026,96.862294353828,93.1705543243865,29304.12695446,2794684.17426897
2013-07-26,96.7609322054026,95.5319250869704,97.1885484259325,95.1644836801151,14732.75985939,1410250.80964323
2013-07-27,95.5319250869704,94.3213041014561,96.8266614741006,92.7314981694446,17338.30417851,1630946.99761103
2013-07-28,94.3213041014561,98.4512949332231,99.9263682522267,93.1647483018196,52272.75701554,5109186.68307465
2013-07-29,98.4512949332231,100.861841239243,101.763849423836,97.7724899589464,32897.38018555,3283577.4194629
2013-07-30,100.861841239243,107.24868320938,107.2810626965,99.5572904197674,39424.75356614,4046897.96729281
2013-07-31,107.24868320938,105.232879771901,110.33976506897,103.279971906525,61296.53631306,6555054.12071231
2013-08-01,105.232879771901,102.703903216836,107.236657780917,101.560753806802,20626.52411412,2136891.99580329
2013-08-02,102.703903216836,102.980769156644,106.613168538652,100.172050938629,37687.08374543,3917071.24953942
2013-08-03,102.980769156644,103.951647318144,104.69487546393,100.848264274412,11913.70923296,1217667.26654589
2013-08-04,103.951647318144,104.073851070859,105.788370801805,101.53582746609,8057.67524701,835499.840180247
2013-08-05,104.073851070859,105.664794572801,107.569961351035,103.888708902978,24897.46672253,2640730.11268506
2013-08-06,105.664794572801,106.449939130565,107.227796257543,104.169315040445,18127.63166734,1902946.10716111
2013-08-07,106.449939130565,104.762556736174,106.680458037626,103.711771885879,10647.60802655,1114994.73283699
2013-08-08,104.762556736174,101.771316808919,105.998182660489,99.9546377408874,31019.81189039,3163938.66573725
2013-08-09,101.771316808919,98.82926170395,105.509853406999,98.5401649483589,17717.6930142,1799677.32554795
2013-08-10,98.82926170395,101.377904247525,103.899635107732,98.302216032411,5453.14853676,555735.306819832
2013-08-11,101.377904247525,104.91822088747,105.0741333648,100.849791337901,9409.22464257,978543.506412804
2013-08-12,104.91822088747,106.659983618621,107.753398241598,103.040033944908,22102.05528761,2339814.24000305
2013-08-13,106.659983618621,109.001478010059,109.001478010059,103.379059600926,22823.48641795,2432529.95604793
2013-08-14,109.001478010059,99.1600488283182,113.910243087346,97.6536189426879,41948.27421704,4635592.45051708
2013-08-15,99.1600488283182,109.971649383268,113.294519533072,99.0196732042892,16789.97655443,1860987.18052988
2013-08-16,109.971649383268,108.621144014458,111.795948455978,107.383414214464,15435.56265978,1690781.31619846
2013-08-17,108.621144014458,112.489727383279,113.749640214788,108.19743684792,14214.84939716,1587803.27698652
2013-08-18,112.489727383279,112.906142214341,113.641624536915,98.5500309032727,4290.51537629,479982.359758158
2013-08-19,112.906142214341,102.873295264994,114.539523886372,99.4603803123206,11624.46436521,1237454.28560912
2013-08-20,102.873295264994,121.087172476444,122.241383992379,101.710051843268,9492.17206072,1110002.16869422
2013-08-21,121.087172476444,120.112115102787,124.293827514858,105.000122290144,26611.70337022,3212253.63769446
2013-08-22,120.112115102787,121.972955332173,123.425650161244,118.225462980261,18981.44961786,2276058.18455276
2013-08-23,121.972955332173,118.073183275078,121.972955332173,115.802986395358,23486.64134404,2783214.51272799
2013-08-24,118.073183275078,118.544373807345,121.172092592541,115.599670004499,12981.0444739,1518766.9916661
2013-08-25,118.544373807345,118.168128745908,121.27179685966,116.549706467425,14643.12770082,1718323.90995627
2013-08-26,118.168128745908,118.057223848906,122.346561279401,117.404315512895,18035.77019347,2139139.42951583
2013-08-27,118.057223848906,130.925778148959,131.965541857198,117.024622050536,73583.59296813,9284437.60356032
2013-08-28,130.925778148959,126.904980186551,131.162011525272,125.80896570503,19233.09419314,2443184.7676235
2013-08-29,126.904980186551,127.719976782751,129.541662988847,124.868588164279,14013.38753062,1768406.34388882
2013-08-30,127.719976782751,135.522615660492,141.518030341755,124.955380632699,61801.38827133,8317184.50940712
2013-08-31,135.522615660492,137.129917749741,145.471517313669,134.591070109117,48354.68515427,6766927.33719415
2013-09-01,137.129917749741,145.433321357506,146.411820787711,137.129917749741,19474.58817368,2783229.87888655
2013-09-02,145.433321357506,140.878840368691,146.876148676563,135.157243321659,18502.71295472,2641428.45268484
2013-09-03,140.878840368691,143.559219965725,147.541144875031,139.705845858409,21818.92487907,3147771.14466845
2013-09-04,143.559219965725,132.466556517828,145.141395543308,127.3766458594,37888.88197358,5135758.46959845
2013-09-05,132.466556517828,129.318255749056,135.008760693729,125.101046697482,37524.93442387,4872809.73621083
2013-09-06,129.318255749056,121.214882332197,132.911456395164,121.069705929417,28171.91701981,3540840.23705758
2013-09-07,121.214882332197,127.134982587559,129.764961092699,120.624580113695,19077.14202423,2387946.93249799
2013-09-08,127.134982587559,124.209213093683,128.999570828591,122.590558666352,11231.86256988,1395644.24224674
2013-09-09,124.209213093683,130.13407269523,134.482946348771,122.433091572263,42079.48988774,5429359.01376505
2013-09-10,130.13407269523,129.406352493445,135.030017161919,122.534534225055,14369.07251782,1875860.55356914
2013-09-11,129.406352493445,141.540803066733,144.890344809649,126.376797550435,51744.5086855,7039332.36241496
2013-09-12,141.540803066733,135.925639469704,144.273253273207,134.94120776711,25649.76508715,3568544.14830315
2013-09-13,135.925639469704,140.609012641487,144.87574541112,135.925639469704,26348.97326881,3722733.96062691
2013-09-14,140.609012641487,134.036254029595,140.820795605213,132.872453073436,13118.9276084,1772616.40160172
2013-09-15,134.036254029595,138.296473840259,139.595450817698,131.560401057763,8988.71272075,1212742.23566346
2013-09-16,138.296473840259,138.922853438634,141.72780165284,134.082803834622,15271.44296254,2107212.58864831
2013-09-17,138.922853438634,138.467569722334,141.076672202137,136.293356131573,13138.84329257,1803553.90345832
2013-09-18,138.467569722334,136.290888097877,141.826701014993,135.582585406088,13163.33229204,1809960.90722375
2013-09-19,136.290888097877,135.104922142494,139.847479293877,130.760070448456,32696.34805324,4403387.10295173
2013-09-20,135.104922142494,130.784057061568,135.337423081279,130.052393259624,17869.1157824,2354158.80233908
2013-09-21,130.784057061568,133.979382506845,134.570731965246,129.429032492548,6567.54483734,866905.120277055
2013-09-22,133.979382506845,134.021957014473,134.851642486799,130.076568693932,10319.96464007,1353405.97975727
2013-09-23,134.021957014473,130.922891554527,134.944848513145,129.04463758471,9157.34859072,1195283.6216588
2013-09-24,130.922891554527,132.228615697616,134.825647227954,129.334954587779,12763.69977773,1674166.09279657
2013-09-25,132.228615697616,135.035393022284,136.632281396162,131.759256013711,15015.55895724,2011869.48302892
2013-09-26,135.035393022284,135.498798516491,136.492260246205,132.460795800349,8587.81582048,1153874.59609037
