UNIT,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,VOLUME,QUOTE_VOLUME,VOLUME_TOP_TIER,QUOTE_VOLUME_TOP_TIER,VOLUME_DIRECT,QUOTE_VOLUME_DIRECT,VOLUME_TOP_TIER_DIRECT,QUOTE_VOLUME_TOP_TIER_DIRECT
DAY,1578268800,7585.66924367672,7964.43822011727,7341.53661140499,7953.72902693968,651546.83823786,5024653297.0548,132404.740385049,1017801969.87768,83900.7043124046,634820133.676073,36327.9220863846,275638315.55215
DAY,1578355200,7953.72902693968,8351.60694866832,7754.76781285082,8297.711358747,898346.075861603,7226638106.01229,229255.423821541,1839932649.97776,138990.80720595,1103048829.01663,68524.7177449501,544791372.253507
DAY,1578441600,8297.711358747,8552.18459982102,7890.54436647228,8178.62682072587,1051655.42743701,8757719458.30375,276599.759596387,2295883018.84003,146080.222731878,1200647538.45196,78901.6751890643,647816409.815176
DAY,1578528000,8178.62682072587,8227.72176832375,7779.60832221894,8080.63706321322,675147.786504523,5437306650.2789,148520.78433014,1191060731.85404,85687.0661870593,676564288.741014,36375.7802150893,287000067.190009
DAY,1578614400,8080.63706321322,8423.92594181755,7689.9959487121,8423.92594181755,788417.708416033,6369302584.74172,195533.146647816,1575888528.27591,112471.661936002,890646844.067056,50753.8042439822,402865962.241986
DAY,1578700800,8423.92594181755,8481.58594545059,7997.70807525386,8024.25385881086,640275.653148362,5263456080.65785,118579.362705894,973320819.916277,72155.1567174506,585961083.312738,24998.6345986706,203173380.316645
DAY,1578787200,8024.25385881086,8309.41121629026,7964.73126568466,8247.04062877384,459990.000089357,3737041041.58162,73119.1549072679,593575100.058961,43037.3867788516,348851386.803966,15235.3366820016,123440193.757364
DAY,1578873600,8247.04062877384,8416.50267895567,8055.52447565494,8343.47348803554,453396.608133473,3744526755.51301,76300.0030531231,626733741.375216,63542.8248859634,514981815.140904,23163.9753568434,187644206.050699
DAY,1578960000,8343.47348803554,9023.27839563949,8116.83198990629,8859.46516792309,1121910.2907214,9713595227.0825,316736.217440238,2733595808.95812,182296.570982778,1562087889.04689,103464.238796267,887596403.914271
DAY,1579046400,8859.46516792309,9038.8204074729,8557.57672467638,8973.55365349339,885636.439305291,7815877129.45789,196371.709798181,1729052338.15147,122826.985985043,1075807646.93263,54510.0687427233,477149905.559119
DAY,1579132800,8973.55365349339,9008.02416784142,8593.62771559618,8759.51833101199,616249.815847232,5409396288.31135,128442.510071178,1123233771.09234,81442.6318208163,707200483.214552,35883.0558783663,311151916.315341
DAY,1579219200,8759.51833101199,9143.53617740709,8666.3104893327,9044.16436355555,744063.647850724,6654370425.19225,179798.396705363,1604867410.29729,101449.578151698,899795013.384241,54967.0046283968,487812977.149149
DAY,1579305600,9044.16436355555,9123.18889392744,8807.4766376591,8931.7519068645,437016.877867563,3930734938.41363,85028.9048676763,762365134.17905,43561.2529086032,387647758.512218,19877.7250214792,176823295.381041
DAY,1579392000,8931.7519068645,9329.85030182727,8569.51027286846,8729.45710683362,745142.526585377,6654179722.82483,179083.884656219,1590795401.76444,106427.574439588,938411941.432241,55846.8790230888,491956926.528649
DAY,1579478400,8729.45710683362,8949.48659541446,8534.38838916284,8827.25596417741,485209.737960893,4260396523.1599,92601.6628306658,809264238.507871,64891.6509404861,562354596.427923,23935.5729475491,206730843.903698
DAY,1579564800,8827.25596417741,8948.11923447003,8518.84291733277,8924.98671544368,429448.668875412,3769395207.00101,88621.8315737137,773700858.761118,62223.6428696252,538045508.925761,26489.8929226182,228664843.259809
DAY,1579651200,8924.98671544368,8963.43770177861,8599.18272727828,8660.32781683201,377618.292639902,3326513037.77293,70372.9072680208,616538581.067254,44886.7488183718,389656313.503649,20504.4534461568,177684474.195635
DAY,1579737600,8660.32781683201,8864.53748212365,8295.57006135867,8550.87196408555,592660.649794239,5061429971.37474,125990.817836068,1070044020.4532,96101.3414481214,811350223.032915,45896.1541011744,386503073.625002
DAY,1579824000,8550.87196408555,8726.32851962902,8231.0174265169,8587.88921968479,483257.999836022,4089400120.08814,99720.0869715478,840886121.981597,64484.8519299067,540839375.993551,32321.8403567197,270938765.517663
DAY,1579910400,8587.88921968479,8650.49436672905,8267.84836262501,8412.77855792057,348782.759966532,2941041791.25694,53129.920759726,446619383.526403,43244.9213181948,360513963.664784,14307.9636994608,119138898.993354
DAY,1579996800,8412.77855792057,8810.04716757997,8300.98080690914,8809.642184284,348769.378881475,2993570635.19283,72148.7447315574,617198354.654469,57151.6778665727,483981492.414147,22927.3792507847,193846476.115137
DAY,1580083200,8809.642184284,9089.34487537178,8569.88131007178,9038.54469651087,553825.333969397,4881937550.11527,128123.655132802,1127712510.60173,81493.2155038468,714042274.608488,42454.4613859328,372547326.245011
DAY,1580169600,9038.54469651087,9406.76465941934,8890.7589861401,9375.97789501837,801406.65445305,7291338603.38152,177100.127576977,1610574160.86597,122268.583856186,1107942905.10382,62190.746796401,565096846.907462
DAY,1580256000,9375.97789501837,9458.24816765494,9241.42072658299,9299.96162663326,599440.235991481,5605278484.80926,121986.278325117,1139342738.19785,84817.5336703181,791986876.235071,40480.2173520411,377917653.456809
DAY,1580342400,9299.96162663326,9725.17597365256,9191.49106102239,9493.08554046166,589859.201931217,5533878527.92272,139794.361216994,1310922056.47109,98740.5064559918,926505061.4812,51544.5560795888,483840640.995363
DAY,1580428800,9493.08554046166,9541.00848229887,9210.36953267307,9335.05194305678,489779.364512037,4575760374.25528,102264.732956042,953969919.394757,79372.8833895756,741076935.607965,34449.8041594826,321500274.76464
DAY,1580515200,9335.05194305678,9450.71770817614,9289.30617498927,9403.60060640837,321983.706090771,3020034771.17228,54491.2003397399,510542981.632607,47223.5928054645,443067024.963467,12588.6649253195,118080936.791789
DAY,1580601600,9403.60060640837,9520.47244521513,9190.08658413629,9323.72322592627,520528.661999895,4879292143.38295,91430.2169998825,855268188.87668,69032.8191899622,646501408.185186,25277.1435448502,236555945.530391
DAY,1580688000,9323.72322592627,9562.65818164577,9231.60938131994,9286.36024013443,506067.40325736,4732697564.60829,118912.132709196,1112099903.76065,83097.2372517203,778268706.086168,40191.6464991823,376372624.520677
DAY,1580774400,9286.36024013443,9395.73835886339,9090.17623276456,9176.00032436048,494364.555090833,4557577112.65773,109235.824794054,1005765575.75464,74927.2357581202,689960941.93276,30891.6494931302,284125255.343578
DAY,1580860800,9176.00032436048,9720.07617944765,9160.49963816853,9612.73129312167,598050.544981224,5653919942.09689,148035.149054687,1401847582.41866,100148.469975395,948696168.351476,51836.7224078713,492374619.640605
DAY,1580947200,9612.73129312167,9839.91593255837,9527.44842618481,9752.83181034061,590189.074076834,5722400069.20382,141864.912957339,1375720276.19647,93292.6089028644,906045191.244312,48084.5254770704,466672900.980407
DAY,1581033600,9752.83181034061,9854.4861102816,9719.42760041236,9808.25637627188,478443.905858279,4677547543.28565,96823.7791424707,946327538.148998,70043.6673227203,685516199.452705,30358.1904757113,296926355.461338
DAY,1581120000,9808.25637627188,9927.2289165919,9658.42082819442,9893.41266668696,471719.344705467,4623225701.7652,90184.9335222817,883759872.503005,65435.5164440719,642025952.156108,24916.5798932249,244651501.430545
DAY,1581206400,9893.41266668696,10159.8468361936,9882.06946140736,10159.8468361936,535033.93910684,5390510764.52135,102292.997310174,1029842655.41381,79054.5420301168,796198165.352453,35130.4899704268,353560810.284865
DAY,1581292800,10159.8468361936,10184.7381761863,9761.88742972177,9846.74578370377,602375.130485693,5974722392.1348,144992.91393807,1436198592.36949,97807.3166464776,970135837.925625,50923.6660850756,505163848.748787
DAY,1581379200,9846.74578370377,10318.7793755824,9716.9556272282,10237.308198372,613232.827807226,6117764750.68986,154875.432066134,1552115908.4406,103813.004210145,1038882048.50772,54178.3778788725,545027498.85839
DAY,1581465600,10237.308198372,10456.3907462412,10226.9504596733,10339.4685845639,592220.166167684,6115361726.95384,144482.102988067,1492394112.38734,100211.644966161,1035761199.16117,48200.1916882971,498668152.242666
DAY,1581552000,10339.4685845639,10488.815897371,10094.0127104069,10225.3954195325,676327.897253645,6950942314.91624,198049.141314198,2034957686.67732,112023.805641491,1151839555.35845,58535.776532861,601954128.841126
DAY,1581638400,10225.3954195325,10378.5436543503,10099.7999882793,10347.9412053541,535606.300143091,5486930059.77042,124038.469483769,1270514173.62536,86010.1611023397,881918684.57393,35033.6065652967,359391027.543561
DAY,1581724800,10347.9412053541,10378.8595290742,9825.82133722837,9899.92905239554,559214.084665502,5648798169.25711,138794.171749955,1397465598.82999,84936.0310403325,856169179.485517,35066.0677747735,352383392.782252
DAY,1581811200,9899.92905239554,10043.7630657183,9663.14118861155,9938.8747781215,537565.479866058,5317747147.77615,130496.448721889,1288679731.86427,77959.59795107,768579572.602593,29974.135328847,295507341.509956
DAY,1581897600,9938.8747781215,9949.16615941486,9470.11672413356,9705.57263992697,641118.830418178,6215664393.60734,173224.603182579,1678153941.26649,96630.9799113434,937080192.68664,44555.9646512344,431558613.956681
DAY,1581984000,9705.57263992697,10236.5349457739,9606.50084790717,10176.9112915874,682361.575027511,6723928175.45132,173740.864024564,1717434049.4582,98156.1892880041,969378905.243754,44077.8461305211,437777940.789158
DAY,1582070400,10176.9112915874,10251.2017680659,9439.72035561191,9603.59179932087,646893.580422978,6467980948.36015,168551.290946598,1674609458.2351,105320.477089368,1047410873.87434,60920.9228429737,603814127.043038
DAY,1582156800,9603.59179932087,9823.1572713557,9452.91898425906,9753.18206686123,627099.721116208,6052366542.57326,151277.449494683,1457196654.69739,85185.4131490977,815701731.742368,42475.5787145697,406547606.68714
DAY,1582243200,9753.18206686123,9925.23996240024,9580.56100192469,9725.82402100957,525230.585732559,5115669961.11794,112730.162229387,1096761205.34142,78368.1010282731,758660004.140505,33614.5808708641,325598561.64456
DAY,1582329600,9725.82402100957,9910.77565698663,9576.01605618774,9864.95845678748,394834.535243013,3838852787.40097,66913.5075940891,650553109.095573,46438.2004424851,448020154.372498,10114.7288653411,97690179.826362
DAY,1582416000,9864.95845678748,10094.8520973966,9667.34446579904,9976.31729254294,506102.681167485,5015853285.53806,107771.921522158,1067899563.00894,67021.5855430601,661337356.135388,22312.7838182321,220731367.498908
DAY,1582502400,9976.31729254294,10075.8315076035,9506.82167078872,9794.02400647799,635038.777443814,6206182761.13861,150449.285235793,1468243568.50848,83358.9985249582,809863425.766158,38346.5929423052,372691433.50227
DAY,1582588800,9794.02400647799,9797.23927607621,9295.62740500169,9370.60782070447,634020.735571533,6057375271.72221,147541.274696677,1406281728.78499,86678.9160788162,819148720.607298,40178.7723247642,379366509.229909
DAY,1582675200,9370.60782070447,9545.55300864433,8661.40695320889,8805.10601546749,876623.52447597,7991100591.34137,243896.289485927,2212230682.90437,126208.375461745,1134683793.0791,72513.4449105783,651209848.184874
DAY,1582761600,8805.10601546749,9225.27879623655,8545.68872269119,8834.23208091019,781199.284307856,6962809941.42424,194970.871057867,1733513376.99976,98160.8593204192,861157719.055566,48687.2026895062,427442673.632417
DAY,1582848000,8834.23208091019,9191.95865506362,8473.42526944704,8704.42728079738,723183.570319904,6357112532.87679,179568.247099832,1572582368.73384,100084.438612715,865751224.069635,41825.617867167,361978662.238647
DAY,1582934400,8704.42728079738,9028.30567584193,8523.04038517677,8523.04038517677,484633.006380336,4253162986.44887,98283.0717947697,862244595.154606,53185.2082075511,460718402.99858,15039.8906118071,130467949.123902
DAY,1583020800,8523.04038517677,8970.20894652638,8441.21916494051,8654.73740278669,556422.108160521,4850140734.59183,124045.174907977,1079589014.0481,70152.9090727856,600520081.290864,24934.2356265786,213373588.715287
DAY,1583107200,8654.73740278669,9163.88901209418,8496.11035521139,8925.19525740527,689796.816053645,6117376263.57201,157262.48532153,1395743558.03657,97282.1760402603,851817790.057905,34780.5183572933,305205886.040771
DAY,1583193600,8925.19525740527,9125.91329944569,8671.30602995257,8762.03229531437,676072.671521585,5994061620.81689,158465.594715289,1403546509.5319,91680.2852127846,805105629.735819,35004.2497271886,307531102.885537
DAY,1583280000,8762.03229531437,9061.18639644001,8683.81359284266,8825.74030878652,539520.911203361,4772724957.48508,114028.566908923,1008023123.65717,68895.1670381999,603227564.585109,23771.4390029479,208233447.101287
DAY,1583366400,8825.74030878652,9344.83455341999,8785.06747373171,9289.64862516547,624470.354424537,5659759279.92636,160419.155588919,1454499158.90032,86906.9101491818,782295860.809316,35975.0928498058,324891674.010778
DAY,1583452800,9289.64862516547,9394.3589863177,9012.22412776115,9201.63236572705,641542.965779726,5869305707.56318,130144.883747905,1190308102.56679,75348.8608055522,685033739.105055,22619.9624953242,205879583.379224
DAY,1583539200,9201.63236572705,9370.37246604002,8868.89950285699,9117.72760312678,537744.071721029,4921392740.91285,112762.697155132,1031004330.12554,65020.7499754325,586974347.669206,20589.0164095705,185914814.87347
DAY,1583625600,9117.72760312678,9117.72760312678,8040.85221904534,8109.13334083755,828010.787433856,7122469563.42787,226553.735979628,1934355658.32195,135180.623480347,1144275904.39144,68486.6439164772,575832407.893017
DAY,1583712000,8109.13334083755,8465.21550436001,7649.61381072299,7934.77087679265,1117085.5985257,8914305248.97251,311894.96788318,2480795965.86443,195225.660346138,1536084415.62335,95336.3591609181,750093070.026391
DAY,1583798400,7934.77087679265,8451.42803079869,7747.88902294303,8154.08625794656,919961.822429801,7463251690.5023,219269.915878446,1774938771.63111,144272.514043282,1146361991.5049,60259.4877884178,479265005.78179
DAY,1583884800,8154.08625794656,8256.43129126967,7607.99638919631,8210.61535148085,830771.955505777,6610336447.04716,192928.773098211,1531311296.33668,133787.413805088,1044773891.44115,49149.4018216261,384307439.401195
DAY,1583971200,8210.61535148085,8232.04870667462,4618.27701133308,4837.32127554015,2255556.91483587,14425956439.2385,907793.251988073,5656440787.28932,614241.111991285,3901251214.64558,405230.136696373,2471332605.50759
DAY,1584057600,4837.32127554015,6077.62007466253,3940.20661353237,5631.97293041623,2735456.35495501,14286960812.9759,1116260.76827786,5773749751.34025,538677.066477076,2784200070.38927,368059.792572773,1897051182.57867
DAY,1584144000,5631.97293041623,5883.84541696181,5080.09397727144,5193.49593749969,1448536.02774247,7905843695.36783,340374.923676616,1849166048.12842,161651.705957764,870744536.620592,87501.7481362596,471201952.201423
DAY,1584230400,5193.49593749969,6079.71981404692,5144.2416849221,5382.38878298045,1208149.60622731,6669720983.89255,363746.53006645,2003552997.93281,187302.878701164,1010321334.13582,112682.117205187,610065856.880296
DAY,1584316800,5382.38878298045,5752.37795925479,4503.92508124718,5108.45858990639,1867082.02558235,9337279128.97393,629458.614742691,3106214384.60353,338764.60667002,1670866298.90789,216589.877449399,1059931848.93813
DAY,1584403200,5108.45858990639,5807.42465645029,4967.82349560249,5497.03945252489,1362121.62758227,7402802734.74734,404837.968393773,2189426134.18001,188520.99305786,996382049.921296,130473.170085947,693342693.170539
DAY,1584489600,5497.03945252489,5727.02556295648,5036.80310105355,5474.32622639066,1254578.53954413,6716874748.72494,375334.050633511,2005401494.20615,187634.706409577,976073206.271701,120346.306230248,634670376.104653
DAY,1584576000,5474.32622639066,6514.2563490398,5267.09563791691,6386.20624595847,1553168.3315497,9069942450.01287,486265.42894694,2865642240.1715,271245.458988265,1576915701.63238,159469.803171361,941901403.897427
DAY,1584662400,6386.20624595847,7101.11354129677,5813.98652737821,6218.97507235305,1588510.01110567,10247683651.6442,536331.739818342,3453381372.19537,266625.524570744,1702607579.4765,166525.477536947,1062196592.32483
DAY,1584748800,6218.97507235305,6608.93266307887,5916.57937578153,6373.71211016573,1262206.85422392,7924707979.60355,303047.701584717,1898263378.92577,161266.661697892,994163329.102643,71571.2359792366,441781713.601015
DAY,1584835200,6373.71211016573,6582.15956005076,5784.36350804523,5902.94302850539,1120217.73386211,6963351288.18869,308148.729814714,1901331726.30447,168516.337819987,1021900960.527,81297.4139932536,491607012.153066
DAY,1584921600,5902.94302850539,6722.97506901193,5758.75808569183,6510.28301229095,1378395.46420625,8639051769.41893,423148.423146373,2656836787.41875,237791.842338919,1468359611.68759,126408.730138018,783943753.178708
DAY,1585008000,6510.28301229095,7041.38182820248,6423.26128747634,6764.90235664289,1282069.55332012,8645820641.3345,383188.812099049,2579840044.56677,230369.322117075,1528933414.20119,121679.629436748,809567053.464823
DAY,1585094400,6764.90235664289,7121.62906893129,6520.74135568648,6732.13525849177,1127838.97449176,7623482675.13515,324682.968259229,2189841401.9579,190806.467616982,1271557464.11923,99927.133566648,667031543.722197
DAY,1585180800,6732.13525849177,6996.74503300548,6583.88498946526,6799.24658729842,939781.334609362,6384062560.57544,206708.175042571,1400997103.53124,128666.841125201,857160135.222219,51312.9656277415,342255038.254125
DAY,1585267200,6799.24658729842,7044.60392495301,6352.32477861221,6608.30190699645,917821.583726988,6217668658.12436,227367.797826127,1532177544.9833,124767.767164953,830694162.517196,65327.8983528729,434563094.273353
DAY,1585353600,6608.30190699645,6608.30190699645,6068.76984575624,6255.7111013077,988071.183228385,6260842367.62387,244133.711009235,1540164540.77046,139673.283900501,867775867.437401,63951.4702198441,397361063.460618
DAY,1585440000,6255.7111013077,6478.21740410946,5891.2474403812,5902.66037975136,678852.266225979,4227983288.63732,179679.4673732,1110411642.27506,98473.2811022222,596448173.734298,50510.7892455022,305807667.001303
DAY,1585526400,5902.66037975136,6771.11488337611,5891.37757321454,6604.69028233354,1013228.61554447,6481926464.69594,283696.378275485,1813530359.19346,145960.266232695,916570603.491617,77097.0551738467,486024644.635493
DAY,1585612800,6604.69028233354,6746.24291990567,6365.2214017142,6421.35877324677,801627.250880772,5285005958.67432,165753.880373423,1089423478.19877,103659.102422985,666857912.779684,40384.4904887148,260446955.568775
DAY,1585699200,6421.35877324677,6738.21275827287,6180.23966325337,6633.66281207525,932172.626275503,5995905443.86568,245337.181095103,1577652249.82837,134763.956210901,855423510.850103,65243.6104437417,415380282.894695
DAY,1585785600,6633.66281207525,7161.00006230245,6577.60137022571,6945.26780180217,1270879.48118335,8642481951.82871,354569.177296542,2421461989.87577,196549.400254059,1336326418.67496,107379.470584201,734241829.589216
DAY,1585872000,6945.26780180217,7134.61400626013,6633.34572495833,6813.68612736077,952983.769986364,6559152320.99153,249161.722306082,1712188617.06738,125270.226019252,854555340.23839,64189.1194156125,438216005.472487
DAY,1585958400,6813.68612736077,7002.58061346141,6682.37012790663,6962.80545203319,685737.222854225,4694120003.93852,165069.166348113,1129725339.86973,97410.9524453796,661933231.464073,37608.1142351096,256130689.158222
DAY,1586044800,6962.80545203319,6980.30553589866,6707.92583885998,6899.45808968313,577425.092442505,3967689820.42353,120171.938900253,823508297.456117,81325.5153219074,552215922.585292,29871.0189317974,202868412.652945
DAY,1586131200,6899.45808968313,7373.72176911621,6804.05065096035,7324.71438682949,1002731.65585973,7129284616.50302,309553.474773607,2202934652.94166,173399.524633932,1229008082.89793,95989.1551884285,682678303.527308
DAY,1586217600,7324.71438682949,7502.7988722206,7076.12037672171,7182.0694610853,981773.757374415,7206888201.2557,254972.839283573,1869905466.96087,152462.514426368,1114354378.23315,79746.2235363063,583299384.993535
DAY,1586304000,7182.0694610853,7478.39386146294,7158.77539612841,7419.50678996563,754019.6528513,5530723925.04608,198005.139000636,1453219776.45277,110482.622955572,802019154.577484,58843.8841025674,429937182.188759
DAY,1586390400,7419.50678996563,7455.60236662863,7155.6650192531,7288.37088722667,675119.20174596,4946876949.35959,144165.966310188,1054730395.5306,108536.501403148,787641335.783168,44998.7505533489,327977268.864038
DAY,1586476800,7288.37088722667,7388.25600759956,6773.95101818922,6884.31714076024,871136.194256811,6108286660.04862,242695.182434471,1697611374.68568,136182.163211042,948184861.700425,69188.7951425567,481043594.608773
DAY,1586563200,6884.31714076024,7074.06594209398,6746.82123363755,6876.54354385171,590723.873142854,4085565755.26126,114303.877737563,790489131.994706,65583.5322232886,443608882.4346,20894.6996794086,143443594.12601
DAY,1586649600,6876.54354385171,7354.9793550599,6819.19797349768,6934.91789792915,703614.673620344,4950847050.81747,169251.264988868,1192181942.63112,109682.148522706,765360800.720272,38114.2652022835,267496632.546354
DAY,1586736000,6934.91789792915,7080.52586485887,6647.1393137275,6858.63583836966,807690.53153442,5481329032.9495,219081.189178895,1483598845.76094,128342.067192152,865481976.842092,61522.8796665645,415128957.947528
DAY,1586822400,6858.63583836966,7180.6130239081,6785.83260544847,7092.60984616508,705853.98745683,4919380571.90989,168460.850985769,1172748962.25527,107018.115825781,735256470.404896,39574.2765248998,272428920.108444
DAY,1586908800,7092.60984616508,7138.4624982473,6636.7539706537,6854.77180372965,710564.136415382,4895553396.31645,168792.776423066,1159371163.34426,113514.633473938,766728282.532486,45293.3735610099,306485985.894012
DAY,1586995200,6854.77180372965,7258.68201814751,6517.69901715388,7101.25897789595,1021349.71491937,7102284414.55496,318633.325470496,2219014522.86495,190655.625076771,1316366181.51417,98846.424081539,685620712.41291
DAY,1587081600,7101.25897789595,7243.12467142289,7007.76843049623,7044.99750434058,572238.986030471,4089012567.01217,145488.987263779,1037486666.88123,81839.3141584655,578105897.745839,41045.8957972655,290287457.217242
DAY,1587168000,7044.99750434058,7319.23385749562,7044.99750434058,7278.67435839077,571961.015371687,4117441047.9726,137561.51836359,991544584.076542,90595.2299683503,645681348.586948,32109.5181400603,230825466.863981
DAY,1587254400,7278.67435839077,7290.27421202041,7037.74734389691,7196.7378868904,535765.828681195,3861516911.62983,125177.932832842,902094202.114606,74061.3350395799,528524949.614781,26474.9157094099,189593251.375412
DAY,1587340800,7196.7378868904,7272.51861255564,6791.05210004105,6956.9807038754,800447.814300072,5657049256.07626,225786.512678838,1589166506.585,147940.523863525,1033656431.14101,62146.4450630798,433942808.220054
DAY,1587427200,6956.9807038754,7038.29108617811,6774.98665436331,6900.31758940102,573171.541933727,3973442722.93651,150612.044288274,1041622831.45612,95547.6700206764,655388673.93829,39479.0476544764,270902792.749734
DAY,1587513600,6900.31758940102,7222.73782801357,6803.57386218409,7207.93050757476,605274.407789161,4268449352.53262,154233.47461803,1089219457.68885,104162.494408532,729195600.957608,38966.5274130214,274351615.137037
DAY,1587600000,7207.93050757476,7640.30517762442,7007.07629963123,7496.42300165878,896872.8255073,6593626879.33852,269575.821813998,1991908068.8597,167082.068404817,1225233933.77904,82647.0967901864,612210656.411554
DAY,1587686400,7496.42300165878,7601.65793737026,7395.10385550935,7520.88587306134,619074.556508247,4656378160.71619,174454.957481237,1312300723.04801,91830.5353415675,689401019.740263,47412.6217927175,356523446.410621
DAY,1587772800,7520.88587306134,7675.12443197078,7393.79353809188,7562.90554105182,559245.106033939,4220629739.28612,137013.088957482,1035235172.07706,78898.5065656394,594997088.441016,27706.0630778094,209429930.144493
DAY,1587859200,7562.90554105182,7690.5212338548,7438.09466843776,7677.2048449588,578777.278116346,4399700681.66735,153596.501776682,1168667643.80653,85054.2743165353,643091070.489326,29929.5627323553,227790727.41342
DAY,1587945600,7677.2048449588,7814.63618392531,7584.64969375576,7698.02545541384,673164.027301273,5191937701.21914,179715.178023423,1385815064.05072,105406.809361888,813097811.945334,44411.8831795488,342561117.533153
DAY,1588032000,7698.02545541384,7805.15419684538,7570.24950555231,7777.06600578363,538574.921958311,4165530375.9644,151432.172021513,1171745324.34071,81298.6618654222,625874213.732666,34523.5029169722,266678092.874486
DAY,1588118400,7777.06600578363,8893.6932796625,7704.80435536455,8796.55715768272,1280594.37068803,10643437653.0836,469497.907978901,3929355239.21623,260087.765700474,2159962126.04206,153623.062489942,1289297593.32555
DAY,1588204800,8796.55715768272,9435.42472719461,8443.00737450922,8646.09346578049,1523661.86081722,13560582959.7846,509000.148922893,4539158271.26347,262895.285990346,2340530390.99129,154671.961665981,1380395846.91623
DAY,1588291200,8646.09346578049,9039.13687133586,8625.62094346205,8849.40817807646,822350.341658941,7240684188.90123,236342.702273542,2083255186.67769,132594.993698036,1166781097.36392,62785.054577714,553038508.062226
DAY,1588377600,8849.40817807646,9009.53723507348,8758.81087308432,8982.09057593528,641284.910440671,5697829317.34066,175486.654886479,1560465675.9331,84691.1126519244,748385784.596048,31624.3957441144,281318836.589664
DAY,1588464000,8982.09057593528,9151.55605969384,8736.98885419055,8934.84463316123,847369.207602362,7608859688.48409,240807.103994385,2161863494.66641,128716.466906991,1155124207.32625,54484.1001443333,489266368.843817
DAY,1588550400,8934.84463316123,8976.6737043984,8561.40772951227,8908.78629947007,835145.950412791,7331277812.76622,248152.023991089,2176306248.14676,133148.915172308,1169100716.07544,59678.2226289285,523289190.483292
DAY,1588636800,8908.78629947007,9068.54930900916,8776.60878428771,9017.98016239598,780033.015941643,6966986452.4785,221242.129969329,1978402538.24209,119767.716969488,1066097633.47763,54446.987209415,486801847.851336
DAY,1588723200,9017.98016239598,9446.06036434364,8913.3564656559,9161.25884067051,841209.369892829,7704990066.83192,298103.864625042,2738359698.31945,159511.467435182,1457756312.96009,83241.7410271116,766494661.710748
DAY,1588809600,9161.25884067051,10009.9469237808,9073.69038138216,9971.23131878634,1091074.51080467,10417323579.0967,404854.501809458,3881544885.98224,213347.036193268,2041461205.37941,120239.437557579,1158840291.65807
DAY,1588896000,9971.23131878634,10002.8673550673,9703.86153616049,9801.65390836398,803375.541600953,7952504820.95221,277804.311123546,2752662508.27387,148264.495947159,1468712284.70789,83954.1332465853,832587072.627565
DAY,1588982400,9801.65390836398,9912.5708430186,9542.42100936852,9548.62821173925,737556.527849187,7150626512.35504,221734.854532534,2151699483.7237,119039.848621442,1150673141.4976,54186.6257277119,525591817.611299
DAY,1589068800,9548.62821173925,9548.62821173925,8223.67776212971,8740.4179326506,1414271.33411518,12294584806.5051,485551.195966422,4217696639.6393,278412.164864745,2414480345.54101,154467.873001827,1339296383.18564
DAY,1589155200,8740.4179326506,9130.71980161575,8249.65254001456,8641.00220583123,1352698.9215702,11796395706.3458,456044.421721314,3973191343.98321,258919.975938492,2249242315.48861,145812.62112947,1266090303.7366
DAY,1589241600,8641.00220583123,8989.31967319485,8565.62280399013,8875.79917297786,839073.126268171,7392661009.12265,242483.005085841,2137460552.84312,138150.423936738,1213788468.19744,73431.7326666986,646299442.967894
DAY,1589328000,8875.79917297786,9382.66386361187,8810.04600065361,9297.38596150461,888785.435857486,8064685997.86628,263803.062805024,2397829631.06594,157600.533917676,1432074466.70186,83168.6778566453,757288807.37499
DAY,1589414400,9297.38596150461,9870.91397807703,9246.17904135798,9758.49501265674,1158405.95775501,11110461019.7828,361740.918934286,3480550301.31204,188051.594261399,1797248662.8978,111690.238753209,1076908891.59241
DAY,1589500800,9758.49501265674,9809.78983005409,9215.93254235827,9314.74502176767,992229.673083257,9427585841.96692,324408.959461276,3079303664.88472,161267.172607716,1527441439.56596,99556.1626154266,944069026.603118
DAY,1589587200,9314.74502176767,9567.58898876144,9221.89444030755,9387.04146504907,616589.601064736,5797904918.30677,185304.739501475,1742346031.29091,78373.3840216147,737253640.315918,43868.3614715247,412700549.999885
DAY,1589673600,9387.04146504907,9861.89951427569,9328.79597056391,9671.06469824559,702693.948761556,6771048221.83915,217968.444473766,2102562767.1296,100435.090440485,971062608.310467,63230.4966767443,611911505.592221
DAY,1589760000,9671.06469824559,9926.21835704417,9520.44067193723,9706.90475344103,724543.374507469,7032457807.3954,224285.745604426,2177198966.95469,112419.645656926,1092728515.01163,67248.0797111167,653520916.158617
DAY,1589846400,9706.90475344103,9865.66440925832,9487.0120302294,9772.15111515857,709154.667804321,6858731544.63972,228327.634368447,2208727978.03698,105899.2950211,1025214919.13539,62031.6035606493,600421894.725314
DAY,1589932800,9772.15111515857,9823.81639365705,9363.71595204677,9513.98697325318,719313.196038947,6935966438.80961,236420.363589789,2276484761.32446,106949.526349447,1027529937.17266,67280.7067084774,645272236.759346
DAY,1590019200,9513.98697325318,9563.16022742857,8828.86481753132,9065.8802917068,821133.08321853,7581882341.52444,314856.638561803,2898777882.50102,149516.172343379,1371564001.39049,92923.2859661586,850364361.170393
